Хмельницька,Старокостянтинівський,ГРИГОРІВКА,27.18018,49.72223
Київська,Тетіївський,ГРИГОРІВКА,29.78016,49.41221
Київська,Обухівський,ГРИГОРІВКА,30.61941,50.04169
Київська,Бориспільський,ГРИГОРІВКА,31.15002,50.43171
Крим,Красногвардійський,ГРИГОРІВКА,34.11804,45.42194
Миколаївська,Веселинівський,ГРИГОРІВКА,31.18383,47.30696
Миколаївська,Єланецький,ГРИГОРІВКА,31.72852,47.68993
Кіровоградська,Новоукраїнський,ГРИГОРІВКА,31.85057,48.13557
Миколаївська,Братський,ГРИГОРІВКА,31.42262,48.06862
Миколаївська,Новобузький,ГРИГОРІВКА,32.70269,47.76289
Дніпропетровська,Широківський,ГРИГОРІВКА,33.34951,47.61921
Херсонська,Чаплинський,ГРИГОРІВКА,33.73506,46.29141
Запорізька,Запорізький,ГРИГОРІВКА,35.35366,47.69491
Дніпропетровська,Солонянський,ГРИГОРІВКА,34.75954,48.01180
Запорізька,Пологівський,ГРИГОРІВКА,36.28595,47.32447
Дніпропетровська,Васильківський,ГРИГОРІВКА,36.11378,48.11308
Донецька,Тельманівський,ГРИГОРІВКА,37.89751,47.40806
Донецька,Амвросіївський,ГРИГОРІВКА,38.26040,47.86880
Кіровоградська,Олександрівський,ГРИГОРІВКА,32.29414,48.81088
Кіровоградська,Кіровоградський,ГРИГОРІВКА,32.49876,48.59030
Кіровоградська,Олександрійський,ГРИГОРІВКА,32.98387,48.54755
Кіровоградська,Світловодський,ГРИГОРІВКА,32.97392,48.96418
Черкаська,Канівський,ГРИГОРІВКА,31.40562,49.92514
Київська,Яготинський,ГРИГОРІВКА,31.65917,50.28477
Київська,Баришівський,ГРИГОРІВКА,31.69127,50.22846
Полтавська,Хорольський,ГРИГОРІВКА,33.11399,49.77682
Черкаська,Чорнобаївський,ГРИГОРІВКА,32.45859,49.61683
Полтавська,Гребінківський,ГРИГОРІВКА,32.39988,50.02504
Дніпропетровська,П'ятихатський,ГРИГОРІВКА,33.72665,48.60969
Полтавська,Кобеляцький,ГРИГОРІВКА,34.30000,48.89259
Полтавська,Миргородський,ГРИГОРІВКА,33.44633,50.14538
Полтавська,Машівський,ГРИГОРІВКА,34.99832,49.48328
Харківська,Коломацький,ГРИГОРІВКА,35.15659,49.86488
Чернігівська,Носівський,ГРИГОРІВКА,31.84490,50.74739
Чернігівська,Ніжинський,ГРИГОРІВКА,31.74173,51.03647
Чернігівська,Бахмацький,ГРИГОРІВКА,32.85358,51.03544
Харківська,Близнюківський,ГРИГОРІВКА,36.30552,48.74565
Донецька,Артемівський,ГРИГОРІВКА,37.85322,48.63871
Харківська,Барвінківський,ГРИГОРІВКА,36.90788,48.87302
Харківська,Великобурлуцький,ГРИГОРІВКА,37.61942,50.05663
Донецька,Артемівський,ГРИГОРІВКА,38.18779,48.92435
Івано-Франківська,Рогатинський,ГРИГОРІВСЬКА СЛОБОДА,24.39840,49.34595
Київська,Ставищенський,ГРИГОРІВСЬКА СЛОБОДА,30.03096,49.35385
Миколаївська,Вознесенський,ГРИГОРІВСЬКЕ,31.54020,47.57904
Запорізька,Оріхівський,ГРИГОРІВСЬКЕ,35.45545,47.75276
Полтавська,Шишацький,ГРИГОРІВЩИНА,34.06225,49.82815
Чернігівська,Варвинський,ГРИГОРІВЩИНА,32.82389,50.53402
Полтавська,Кобеляцький,ГРИГОРО-БРИГАДИРІВКА,33.88389,48.96726
Чернігівська,Ніжинський,ГРИГОРО-ІВАНІВКА,31.82859,51.01089
Волинська,Луцький,ГРИГОРОВИЧІ,25.09089,50.58826
Харківська,Лозівський,ГРИГОРОСОВЕ,36.16081,49.01379
Вінницька,Тиврівський,ГРИЖИНЦІ,28.39468,49.09000
Хмельницька,Віньковецький,ГРИМ'ЯЧКА,27.10173,49.14099
Тернопільська,Гусятинський,ГРИМАЙЛІВ,26.00910,49.33102
Львівська,Бродівський,ГРИМАЛІВКА,25.05209,50.27962
Дніпропетровська,Криничанський,ГРИМУЧЕ,34.43355,48.35186
Хмельницька,Віньковецький,ГРИНЕВА,27.26154,49.01104
Вінницька,Немирівський,ГРИНЕНКИ,28.90812,48.77483
Львівська,Пустомитівський,ГРИНІВ,24.27155,49.69545
Харківська,Краснокутський,ГРИНІВ ЯР,34.98768,49.90625
Івано-Франківська,Богородчанський,ГРИНІВКА,24.46896,48.85929
Сумська,Недригайлівський,ГРИНІВКА,33.71824,50.92352
Івано-Франківська,Тлумацький,ГРИНІВЦІ,24.95133,48.83182
Житомирська,Любарський,ГРИНІВЦІ,27.73893,49.87879
Сумська,Лебединський,ГРИНЦЕВЕ,34.25400,50.77143
Харківська,Валківський,ГРИНЦІВ РІГ,35.61355,49.92273
Хмельницька,Кам'янець-подільський,ГРИНЧУК,26.60957,48.46138
Львівська,Жовківський,ГРИНЧУКИ,23.85973,50.07912
Тернопільська,Лановецький,ГРИНЬКИ,26.11467,49.86265
Житомирська,Баранівський,ГРИНЬКИ,27.52590,50.24717
Полтавська,Глобинський,ГРИНЬКИ,33.02885,49.45804
Івано-Франківська,Рожнятівський,ГРИНЬКІВ,24.11207,48.69209
Тернопільська,Шумський,ГРИНЬКІВЦІ,26.00618,49.93818
Івано-Франківська,Верховинський,ГРИНЯВА,24.87030,47.98159
Чернівецька,Хотинський,ГРИНЯЧКА,26.15673,48.51786
Полтавська,Гадяцький,ГРИПАКИ,33.84321,50.33781
Полтавська,Семенівський,ГРИЦАЇ,33.39243,49.54388
Сумська,Білопільський,ГРИЦАЇВ,34.10843,50.93365
Полтавська,Кобеляцький,ГРИЦАЇВКА,34.30653,49.06872
Луганська,Білокуракинський,ГРИЦАЇВКА,38.60870,49.44036
Львівська,Радехівський,ГРИЦЕВОЛЯ,24.96609,50.21473
Хмельницька,Красилівський,ГРИЦЕНКИ,26.76029,49.80926
Сумська,Сумський,ГРИЦЕНКОВЕ,34.70547,50.97090
Хмельницька,Красилівський,ГРИЦИКИ,26.81368,49.76206
Сумська,Лебединський,ГРИЦИНИ,34.32764,50.73675
Хмельницька,Шепетівський,ГРИЦІВ,27.21365,49.98230
Чернігівська,Талалаївський,ГРИЦІВКА,33.05546,50.91734
Тернопільська,Збаразький,ГРИЦІВЦІ,25.83881,49.62318
Чернігівська,Срібнянський,ГРИЦІЇВКА,32.97100,50.66877
Рівненська,Дубровицький,ГРИЦЬКИ,26.41319,51.52450
Хмельницька,Городоцький,ГРИЦЬКІВ,26.57164,49.01070
Луганська,Новоайдарський,ГРИЧИШКИНЕ,38.89503,48.86410
Дніпропетровська,Васильківський,ГРИШАЇ,36.15618,48.27152
Крим,Первомайський,ГРИШИНЕ,33.83171,45.64287
Запорізька,Токмацький,ГРИШИНЕ,35.83843,47.11332
Сумська,Роменський,ГРИШИНЕ,33.24926,50.77091
Донецька,Красноармійський,ГРИШИНЕ,37.07765,48.32662
Чернігівська,Борзнянський,ГРИШІВКА,32.36503,51.40451
Харківська,Сахновщинський,ГРИШІВКА,35.84221,49.11901
Вінницька,Тиврівський,ГРИШІВЦІ,28.34267,48.94873
Хмельницька,Деражнянський,ГРИШКИ,27.75164,49.18579
Донецька,м Донецьк,ГРИШКИ,37.99673,47.87859
Полтавська,Решетилівський,ГРИШКИ,33.95908,49.61254
Полтавська,Зіньківський,ГРИШКИ,34.22396,50.06452
Сумська,Липоводолинський,ГРИШКИ,34.09916,50.63839
Житомирська,Радомишльський,ГРИШКІВКА,29.06296,50.56389
Харківська,Зміївський,ГРИШКІВКА,36.15755,49.66541
Житомирська,Бердичівський,ГРИШКІВЦІ,28.60840,49.93372
Харківська,Коломацький,ГРИШКОВЕ,35.22165,49.78798
Черкаська,Канівський,ГРИЩИНЦІ,31.35241,49.80154
Кіровоградська,Компаніївський,ГРІЗНЕ,32.28659,48.11222
Запорізька,Вільнянський,ГРІЗНЕ,35.34937,48.02896
Львівська,Городоцький,ГРІМНЕ,23.76978,49.60121
Сумська,Охтирський,ГРІНЧЕНКОВЕ,34.63766,50.41798
Чернівецька,Путильський,ГРОБИЩЕ,25.05690,47.99532
Черкаська,Уманський,ГРОДЗЕВЕ,30.34132,48.71836
Донецька,Красноармійський,ГРОДІВКА,37.37892,48.26277
Дніпропетровська,Солонянський,ГРОЗА,35.08123,48.15668
Харківська,Шевченківський,ГРОЗА,37.20657,49.67108
Житомирська,Коростенський,ГРОЗИНЕ,28.73028,50.95785
Чернівецька,Хотинський,ГРОЗИНЦІ,26.12875,48.41864
Рівненська,Острозький,ГРОЗІВ,26.46847,50.35223
Донецька,м Єнакіїве,ГРОЗНЕ,38.31327,48.29470
Херсонська,Білозерський,ГРОЗОВЕ,32.31903,46.73876
Запорізька,Василівський,ГРОЗОВЕ,35.44069,47.47106
Львівська,Старосамбірський,ГРОЗЬОВО,22.81054,49.31110
Житомирська,Любарський,ГРОМАДА,27.76211,49.94573
Вінницька,Літинський,ГРОМАДСЬКЕ,27.95008,49.38131
Кіровоградська,Компаніївський,ГРОМАДСЬКЕ,32.12522,48.25264
Черкаська,Уманський,ГРОМИ,30.18477,48.66480
Хмельницька,Старокостянтинівський,ГРОМІВКА,27.28798,49.80394
Крим,м Судак,ГРОМІВКА,34.79061,44.87949
Херсонська,Новотроїцький,ГРОМІВКА,34.09418,46.30926
Запорізька,Приазовський,ГРОМІВКА,36.04563,46.91849
Донецька,Олександрівський,ГРОМОВА БАЛКА,37.08023,48.71561
Крим,Чорноморський,ГРОМОВЕ,32.86920,45.38864
Крим,Сакський,ГРОМОВКА,33.59413,45.26934
Кіровоградська,Новоукраїнський,ГРОМУХА,31.87391,48.22500
Чернівецька,Сокирянський,ГРУБНА,27.06963,48.45692
Житомирська,Коростишівский,ГРУБСЬКЕ,29.25917,50.18709
Житомирська,Новоград-Волинський,ГРУД,27.40145,50.57144
Чернігівська,Коропський,ГРУДИ,32.90474,51.46477
Волинська,Камінь-Каширський,ГРУДКИ,24.94600,51.67677
Хмельницька,Хмельницький,ГРУЗЕВИЦЯ,26.82243,49.47573
Дніпропетровська,Криничанський,ГРУЗИНІВКА,34.08131,48.20183
Житомирська,Червоноармійський,ГРУЗЛИВЕЦЬ,28.09118,50.39823
Дніпропетровська,Криворізький,ГРУЗЬКА ГРИГОРІВКА,33.15742,47.98382
Вінницька,Гайсинський,ГРУЗЬКЕ,29.61176,48.74617
Кіровоградська,Голованівський,ГРУЗЬКЕ,30.38750,48.44112
Київська,Макарівський,ГРУЗЬКЕ,29.75407,50.29747
Дніпропетровська,Криворізький,ГРУЗЬКЕ,33.15433,48.06501
Запорізька,Куйбишевський,ГРУЗЬКЕ,36.72626,47.30953
Кіровоградська,Кіровоградський,ГРУЗЬКЕ,32.06068,48.54704
Сумська,Тростянецький,ГРУЗЬКЕ,34.82237,50.56629
Сумська,Конотопський,ГРУЗЬКЕ,33.52135,51.21071
Сумська,Кролевецький,ГРУЗЬКЕ,33.44290,51.60639
Донецька,Добропільський,ГРУЗЬКЕ,37.29292,48.54721
Донецька,м Макіївка,ГРУЗЬКО-ЗОРЯНСЬКЕ,38.08273,47.94845
Донецька,м Макіївка,ГРУЗЬКО-ЛОМІВКА,38.10333,47.91189
Кіровоградська,Голованівський,ГРУЗЯНКА,30.54628,48.21813
Волинська,Маневицький,ГРУЗЯТИН,25.44090,51.09587
Закарпатська,Тячівський,ГРУНИКИ,23.66575,48.14535
Сумська,Краснопільський,ГРУНІВКА,35.11196,50.99424
Сумська,Охтирський,ГРУНЬ,34.60247,50.23773
Сумська,Лебединський,ГРУНЬ,34.27425,50.70911
Сумська,Охтирський,ГРУНЬКА,34.63062,50.47411
Львівська,Жидачівський,ГРУСЯТИЧІ,24.38810,49.47761
Львівська,Старосамбірський,ГРУШАТИЧІ,22.90340,49.63795
Рівненська,Рівненський,ГРУШВИЦЯ ДРУГА,26.04944,50.52870
Рівненська,Рівненський,ГРУШВИЦЯ ПЕРША,26.04103,50.55393
Дніпропетровська,Томаківський,ГРУШЕВЕ,34.88726,47.73645
Сумська,Лебединський,ГРУШЕВЕ,34.27048,50.58449
Полтавська,Хорольський,ГРУШИНЕ,33.54246,49.80566
Харківська,Первомайський,ГРУШИНЕ,36.15652,49.36397
Львівська,Яворівський,ГРУШІВ,23.30887,50.09045
Львівська,Дрогобицький,ГРУШІВ,23.60224,49.46886
Івано-Франківська,Коломийський,ГРУШІВ,25.09140,48.48593
Волинська,Іваничівський,ГРУШІВ,24.47067,50.55565
Київська,Миронівський,ГРУШІВ,31.21525,49.88291
Чернівецька,Глибоцький,ГРУШІВКА,25.97717,48.18878
Миколаївська,Первомайський,ГРУШІВКА,30.93990,48.02227
Волинська,Ковельський,ГРУШІВКА,24.71684,51.07561
Рівненська,Сарненський,ГРУШІВКА,26.38332,51.15131
Рівненська,Березнівський,ГРУШІВКА,26.80372,50.81056
Херсонська,Скадовський,ГРУШІВКА,33.11348,46.22566
Крим,м Судак,ГРУШІВКА,34.97326,45.02094
Дніпропетровська,Криничанський,ГРУШІВКА,34.45913,48.22775
Запорізька,Вільнянський,ГРУШІВКА,35.17513,48.03600
Дніпропетровська,Солонянський,ГРУШІВКА,34.57981,48.28337
Запорізька,Токмацький,ГРУШІВКА,35.81114,47.04843
Чернігівська,Бахмацький,ГРУШІВКА,32.62836,51.10016
Чернігівська,Бахмацький,ГРУШІВКА,32.55163,51.09175
Харківська,Куп'янський,ГРУШІВКА,37.47230,49.67623
Рівненська,Березнівський,ГРУШІВСЬКА ГУТА,26.84372,50.80284
Донецька,Великоновосілківський,ГРУШІВСЬКЕ,36.71202,48.04630
Чернівецька,Кельменецький,ГРУШІВЦІ,26.82158,48.54790
Одеська,Великомихайлівський,ГРУШКА,29.64369,47.14422
Львівська,Кам'янка-Бузький,ГРУШКА,24.27549,50.13645
Івано-Франківська,Тлумацький,ГРУШКА,25.05724,48.80470
Хмельницька,Кам'янець-подільський,ГРУШКА,27.01658,48.63373
Вінницька,Могилів-Подільский,ГРУШКА,27.99265,48.44473
Кіровоградська,Ульяновський,ГРУШКА,30.29171,48.34688
Житомирська,Володарсько-волинський,ГРУШКИ,28.45493,50.49282
Дніпропетровська,Софіївський,ГРУШКИ,33.80047,48.09248
Черкаська,Катеринопільський,ГРУШКІВКА,31.12822,48.92692
Черкаська,Кам'янський,ГРУШКІВКА,32.20522,49.08949
Полтавська,Гребінківський,ГРУШКІВКА,32.29689,50.08015
Хмельницька,Летичівський,ГРУШКІВЦІ,27.69190,49.33050
Вінницька,Калинівський,ГРУШКІВЦІ,28.42747,49.51160
Луганська,м Красний Луч,ГРУШОВЕ,38.80920,48.24629
Закарпатська,Тячівський,ГРУШОВО,23.76257,48.00699
Дніпропетровська,П'ятихатський,ГРУШУВАТКА,33.76047,48.37263
Дніпропетровська,Синельниківський,ГРУШУВАТО-КРИНИЧНЕ,35.24654,48.24697
Харківська,Барвінківський,ГРУШУВАХА,36.89569,49.11489
Львівська,Жовківський,ГРЯДА,24.03912,49.93767
Львівська,Кам'янка-Бузький,ГРЯДА,24.50535,50.19688
Волинська,Іваничівський,ГРЯДИ,24.23189,50.73091
Рівненська,Дубенський,ГРЯДКИ,25.87675,50.30794
Полтавська,Чутівський,ГРЯКОВЕ,35.38336,49.63056
Дніпропетровська,Синельниківський,ГРЯКУВАТЕ,35.29787,48.22191
Харківська,Дворічанський,ГРЯНИКІВКА,37.71006,49.84102
Полтавська,Великобагачанський,ГРЯНЧИХА,33.74760,49.83879
Чернігівська,Ріпкинський,ГУБАРІ,30.82644,51.69102
Хмельницька,Новоушицький,ГУБАРІВ,27.08593,48.68540
Полтавська,Новосанжарський,ГУБАРІВКА,34.48780,49.15094
Харківська,Богодухівський,ГУБАРІВКА,35.36121,50.16563
Сумська,Кролевецький,ГУБАРІВЩИНА,33.26660,51.64244
Вінницька,Барський,ГУБАЧІВКА,27.60298,48.87663
Хмельницька,Славутський,ГУБЕЛЬЦІ,26.87805,50.39480
Житомирська,Володарсько-волинський,ГУБЕНКОВЕ,28.84083,50.68560
Запорізька,Вільнянський,ГУБЕНСЬКЕ,35.20414,48.11497
Тернопільська,Бучацький,ГУБИН,25.41121,48.85551
Волинська,Локачинський,ГУБИН,24.63186,50.80061
Хмельницька,Старокостянтинівський,ГУБИН,27.44333,49.77854
Київська,Іванківський,ГУБИН,30.28021,51.11509
Волинська,Горохівський,ГУБИН ПЕРШИЙ,25.04814,50.54844
Дніпропетровська,Новомосковський,ГУБИНИХА,35.28602,48.81191
Львівська,Старосамбірський,ГУБИЧІ,22.77586,49.61203
Чернігівська,Ріпкинський,ГУБИЧІ,30.60225,51.58270
Кіровоградська,Компаніївський,ГУБІВКА,32.39645,48.33727
Рівненська,Березнівський,ГУБКІВ,27.05109,50.83048
Вінницька,Гайсинський,ГУБНИК,29.33109,48.61914
Вінницька,Гайсинський,ГУБНИК,29.36182,48.62188
Полтавська,Лубенський,ГУБСЬКЕ,32.83024,50.10057
Сумська,Роменський,ГУБСЬКЕ,33.47105,50.60406
Хмельницька,Старокостянтинівський,ГУБЧА,27.15820,49.90780
Одеська,Іванівський,ГУДЕВИЧЕВЕ,30.67143,46.99093
Черкаська,Звенигородський,ГУДЗІВКА,30.99140,49.11695
Сумська,Роменський,ГУДИМИ,33.31226,50.56251
Сумська,Лебединський,ГУДИМІВКА,34.53672,50.50861
Сумська,Шосткинський,ГУДІВЩИНА,33.60237,52.05683
Сумська,Глухівський,ГУДОВЕ,34.17744,51.53772
Закарпатська,Виноградівський,ГУДЯ,23.12536,48.11514
Харківська,Зміївський,ГУЖВИНСЬКЕ,36.03567,49.73459
Чернігівська,Ічнянський,ГУЖІВКА,32.45979,50.89708
Харківська,Валківський,ГУЗІВКА,35.59828,49.88188
Івано-Франківська,м Болехів,ГУЗІЇВ,23.90299,49.07043
Житомирська,Житомирський,ГУЙВА,28.65543,50.21095
Тернопільська,Зборівський,ГУКАЛІВЦІ,25.17054,49.77631
Хмельницька,Чемеровецький,ГУКІВ,26.24067,48.84865
Харківська,Дергачівський,ГУКІВКА,35.83963,50.03809
Закарпатська,Воловецький,ГУКЛИВИЙ,23.24604,48.70806
Сумська,Шосткинський,ГУКОВЕ,33.56031,51.80036
Полтавська,Гребінківський,ГУЛАКІВКА,32.43061,50.08409
Кіровоградська,Олександрійський,ГУЛЕВИЧІ,33.36719,48.60798
Вінницька,Барський,ГУЛІ,27.42806,48.92040
Вінницька,Хмільницький,ГУЛІ,27.73996,49.51212
Київська,Миронівський,ГУЛІ,30.97578,49.61769
Донецька,Добропільський,ГУЛІВЕ,36.97208,48.37246
Волинська,Ковельський,ГУЛІВКА,25.22152,51.25774
Хмельницька,Білогірський,ГУЛІВЦІ,26.49164,50.00839
Вінницька,Калинівський,ГУЛІВЦІ,28.59724,49.48997
Житомирська,Новоград-Волинський,ГУЛЬСЬК,27.72125,50.51908
Одеська,Березівський,ГУЛЯЇВКА,30.97836,47.06972
Миколаївська,Снігурівський,ГУЛЯЙГОРОДОК,32.58648,46.87420
Черкаська,Смілянський,ГУЛЯЙГОРОДОК,32.09947,49.26458
Черкаська,Тальнівський,ГУЛЯЙКА,30.74370,48.98409
Черкаська,Катеринопільський,ГУЛЯЙПОЛЕ,30.96582,48.85980
Дніпропетровська,Криничанський,ГУЛЯЙПОЛЕ,34.14225,48.11891
Запорізька,Гуляйпільський,ГУЛЯЙПОЛЕ,36.25265,47.66539
Полтавська,Глобинський,ГУЛЯЙПОЛЕ,33.44753,49.28244
Миколаївська,Врадіївський,ГУЛЯНИЦЬКЕ,30.56826,47.74195
Одеська,Красноокнянський,ГУЛЯНКА,29.39152,47.39879
Житомирська,Коростенський,ГУЛЯНКА,28.17392,50.87854
Львівська,Старосамбірський,ГУМАНЕЦЬ,23.06236,49.51624
Львівська,Пустомитівський,ГУМЕНЕЦЬ,23.81064,49.61752
Івано-Франківська,Калуський,ГУМЕНІВ,24.39823,49.11232
Вінницька,Вінницький,ГУМЕННЕ,28.69663,49.19454
Рівненська,Рівненський,ГУМЕННИКИ,25.96859,50.62672
Житомирська,Коростишівский,ГУМЕННИКИ,28.92580,50.39789
Хмельницька,Кам'янець-подільський,ГУМЕНЦІ,26.62588,48.75990
Волинська,Любомльський,ГУМЕНЦІ,24.05216,51.38546
Тернопільська,Теребовлянський,ГУМНИСЬКА,25.65359,49.27797
Львівська,Буський,ГУМНИСЬКА,24.72130,49.96891
Волинська,Горохівський,ГУМНИЩЕ,25.16419,50.41214
Житомирська,Овруцький,ГУНИЧІ,28.92254,51.26427
Вінницька,Гайсинський,ГУНЧА,29.45555,48.87525
Вінницька,Немирівський,ГУНЬКА,28.81027,49.00177
Полтавська,Кременчуцький,ГУНЬКИ,33.56581,49.24759
Чернігівська,Ріпкинський,ГУНЬКІВКА,30.62182,51.60690
Закарпатська,Берегівський,ГУНЯДІ,22.60798,48.14552
Волинська,Любомльський,ГУПАЛИ,23.87261,51.37550
Дніпропетровська,Магдалинівський,ГУПАЛІВКА,34.73619,49.10665
Харківська,Золочівський,ГУР'ЇВ,35.71861,50.28631
Харківська,Золочівський,ГУР'ЇВ КОЗАЧОК,35.97010,50.41849
Миколаївська,Новоодеський,ГУР'ЇВКА,31.87048,47.12242
Львівська,Перемишлянський,ГУРАЛЬНЯ,24.77091,49.64327
Вінницька,Тульчинський,ГУРАЛЬНЯ,28.73543,48.68540
Полтавська,Пирятинський,ГУРБИНЦІ,32.46992,50.36047
Чернігівська,Срібнянський,ГУРБИНЦІ,32.83642,50.61178
Крим,м Ялта,ГУРЗУФ,34.29434,44.54956
Харківська,Харківський,ГУРИНЕ,35.81543,49.99123
Чернігівська,Корюківський,ГУРИНІВКА,32.29877,51.74389
Сумська,Білопільський,ГУРИНІВКА,34.41896,51.15921
Харківська,Золочівський,ГУРИНІВКА,35.83792,50.14881
Кіровоградська,Долинський,ГУРІВКА,33.09957,48.09111
Кіровоградська,Долинський,ГУРІВСЬКЕ,32.93993,48.09677
Вінницька,Козятинський,ГУРІВЦІ,28.76907,49.79879
Київська,Києво-Святошинський,ГУРІВЩИНА,30.09516,50.43222
Запорізька,Кам'янсько-дніпровський,ГУРТОВЕ,34.72795,47.35245
Харківська,Коломацький,ГУРТОВІВКА,35.26525,49.81785
Хмельницька,Білогірський,ГУРЩИНА,26.35569,50.16958
Чернігівська,Менський,ГУСАВКА,31.75272,51.51729
Полтавська,Зіньківський,ГУСАКИ,34.44952,50.20391
Львівська,Мостиський,ГУСАКІВ,22.99524,49.71416
Черкаська,Звенигородський,ГУСАКОВЕ,30.82901,48.99559
Рівненська,Радивилівський,ГУСАРИ,25.45961,50.21765
Житомирська,Овруцький,ГУСАРІВКА,29.01541,51.34872
Харківська,Барвінківський,ГУСАРІВКА,37.15164,48.88779
Харківська,Балаклійський,ГУСАРІВКА,36.81467,49.35848
Запорізька,Куйбишевський,ГУСАРКА,36.51924,47.36154
Сумська,Охтирський,ГУСАРЩИНА,34.39785,50.35206
Київська,Обухівський,ГУСАЧІВКА,30.64362,50.05096
Донецька,м Макіївка,ГУСЕЛЬСЬКЕ,38.10728,47.99755
Донецька,Новоазовський,ГУСЕЛЬЩИКОВЕ,38.07913,47.16087
Харківська,Зміївський,ГУСИНА ПОЛЯНА,36.28681,49.82214
Харківська,Куп'янський,ГУСИНКА,37.43128,49.82574
Житомирська,Малинський,ГУСКА,29.30740,50.91185
Харківська,Печенізький,ГУСЛІВКА,37.08881,50.01182
Закарпатська,Великоберезнянський,ГУСНИЙ,22.85225,48.94272
Чернігівська,Прилуцький,ГУСТИНЯ,32.46700,50.64062
Хмельницька,Чемеровецький,ГУСЯТИН,26.18162,49.07266
Тернопільська,Гусятинський,ГУСЯТИН,26.22282,49.07129
Закарпатська,Берегівський,ГУТ,22.63956,48.32027
Закарпатська,Берегівський,ГУТ,22.58257,48.30997
Закарпатська,Ужгородський,ГУТА,22.36782,48.70462
Івано-Франківська,Богородчанський,ГУТА,24.21541,48.65244
Львівська,Дрогобицький,ГУТА,23.30183,49.24209
Львівська,Буський,ГУТА,24.66173,50.11259
Львівська,Сокальський,ГУТА,24.14538,50.47411
Волинська,Ратнівський,ГУТА,24.12649,51.62578
Рівненська,Костопільський,ГУТА,26.14763,51.15028
Хмельницька,Деражнянський,ГУТА,27.52144,49.20914
Хмельницька,Віньковецький,ГУТА,27.14499,48.97087
Вінницька,Немирівський,ГУТА,29.11823,48.90598
Київська,Богуславський,ГУТА,30.82987,49.42715
Хмельницька,Славутський,ГУТА,27.18275,50.36665
Чернігівська,Коропський,ГУТА,32.84912,51.62115
Сумська,Глухівський,ГУТА,33.62554,51.74337
Хмельницька,Дунаєвецький,ГУТА-БЛИЩАНІВСЬКА,26.82810,48.77861
Житомирська,Ємільчинський,ГУТА-БОБРИЦЬКА,28.15590,50.65229
Волинська,Камінь-Каширський,ГУТА-БОРОВЕНСЬКА,25.22101,51.57497
Вінницька,Тиврівський,ГУТА-БУШИНСЬКА,28.41717,48.83766
Хмельницька,Новоушицький,ГУТА-ГЛІБІВСЬКА,27.14327,48.94564
Житомирська,Володарсько-волинський,ГУТА-ДОБРИНЬ,28.75122,50.70997
Житомирська,Радомишльський,ГУТА-ЗАБІЛОЦЬКА,29.35032,50.45248
Житомирська,Ємільчинський,ГУТА-ЗЕЛЕНИЦЬКА,28.20757,50.75769
Волинська,Камінь-Каширський,ГУТА-КАМІНСЬКА,25.03956,51.58665
Київська,Вишгородський,ГУТА-КАТЮЖАНСЬКА,30.11524,50.83425
Житомирська,Народицький,ГУТА-КСАВЕРІВСЬКА,28.96168,51.08883
Волинська,Маневицький,ГУТА-ЛІСІВСЬКА,25.73032,51.25276
Житомирська,Малинський,ГУТА-ЛОГАНІВСЬКА,29.06485,50.77263
Київська,Вишгородський,ГУТА-МЕЖИГІРСЬКА,30.31162,50.67427
Вінницька,Жмеринський,ГУТА-МОВЧАНСЬКА,27.98132,48.83818
Хмельницька,Дунаєвецький,ГУТА-МОРОЗІВСЬКА,27.05761,48.95697
Рівненська,Сарненський,ГУТА-ПЕРЕЙМА,26.58297,51.21311
Житомирська,Радомишльський,ГУТА-ПОТІЇВКА,28.87430,50.69109
Черкаська,Корсунь-шевченківський,ГУТА-СЕЛИЦЬКА,31.10710,49.31831
Львівська,Радехівський,ГУТА-СКЛЯНА,24.75838,50.21799
Черкаська,Корсунь-шевченківський,ГУТА-СТЕБЛІВСЬКА,30.92136,49.36706
Чернігівська,Щорський,ГУТА-СТУДЕНЕЦЬКА,32.18582,52.00516
Чернігівська,Ріпкинський,ГУТА-ТКАЧОВА,31.08307,52.03468
Хмельницька,Кам'янець-подільський,ГУТА-ЧУГОРСЬКА,27.05538,48.69484
Вінницька,Тиврівський,ГУТА-ШЕРШНІВСЬКА,28.45270,49.03061
Житомирська,Червоноармійський,ГУТА-ЮСТИНІВКА,28.30147,50.33970
Хмельницька,Дунаєвецький,ГУТА-ЯЦЬКОВЕЦЬКА,26.87840,48.77123
Вінницька,Тульчинський,ГУТИ,29.10381,48.67081
Харківська,Богодухівський,ГУТИ,35.34971,50.13336
Сумська,Конотопський,ГУТИ,33.32720,51.31044
Харківська,Кегичівський,ГУТИРІВКА,35.65424,49.28793
Полтавська,Полтавський,ГУТИРІВКА,34.28163,49.62147
Тернопільська,Бережанський,ГУТИСЬКО,24.82292,49.39625
Львівська,Буський,ГУТИСЬКО-ТУР'ЯНСЬКЕ,24.86618,50.09560
Львівська,Золочівський,ГУТИЩЕ,24.95270,49.92067
Чернігівська,Сосницький,ГУТИЩЕ,32.54820,51.57102
Чернігівська,Сосницький,ГУТИЩЕ,32.61240,51.74217
Сумська,Середино-Будський,ГУТКО-ОЖИНКА,33.71498,52.17871
Кіровоградська,Олександрівський,ГУТНИЦЬКА,32.55077,48.89551
Сумська,Лебединський,ГУТНИЦЬКЕ,34.37193,50.82361
